4400727.18021,474843.987874
4400728.21331,474844.044371
4400729.22379,474844.119213
4400730.29418,474844.144566
4400731.39373,474844.188146
4400732.91781,474844.230548
4400733.92672,474844.275973
4400734.98098,474844.312267
4400736.22064,474844.387002
4400737.33466,474844.419066
4400738.48785,474844.465535
4400739.6499,474844.515745
4400740.65611,474844.538603
4400741.68944,474844.583108
4400742.74478,474844.625687
4400743.78716,474844.674363
4400744.83107,474844.708195
4400746.09117,474844.757156
4400747.17419,474844.821955
4400748.27944,474844.875834
4400749.7548,474844.939635
4400750.92106,474845.006848
4400752.0452,474845.053365
4400753.54754,474845.127534
4400754.69466,474845.163988
4400755.87828,474845.236684
4400757.43037,474845.368696
4400758.63729,474845.443182
4400759.64118,474845.498298
4400760.84449,474845.544075
4400762.0321,474845.588372
4400763.06432,474845.631589
4400764.10038,474845.687239
4400765.6345,474845.773076
4400766.68409,474845.821062
4400767.76276,474845.860433
4400768.84129,474845.882957
4400769.93449,474845.945505
4400771.27212,474845.988723
4400772.38172,474846.014775
4400773.71523,474846.070401
4400774.83159,474846.122317
4400775.96285,474846.1423
4400777.0931,474846.188408
4400779.51897,474846.282736
4400780.64627,474846.325122
4400782.01165,474846.366004
4400783.37553,474846.411878
4400784.52222,474846.464179
4400785.66973,474846.493354
4400786.82392,474846.517838
4400787.97661,474846.546602
4400789.13762,474846.574678
4400790.5326,474846.614943
4400791.91748,474846.630618
4400793.29514,474846.649554
4400794.4425,474846.667591
4400795.59615,474846.685078
4400797.19927,474846.712748
4400798.35477,474846.731098
4400799.50513,474846.737866
4400800.66397,474846.750516
4400801.82484,474846.767884
4400802.99984,474846.819421
4400804.17327,474846.841542
4400805.35281,474846.861684
4400806.54104,474846.882854
4400807.72598,474846.949985
4400808.92251,474846.978892
4400810.1218,474847.012376
4400811.32282,474847.025307
4400812.53166,474847.079096
4400813.74115,474847.104904
4400814.9521,474847.135714
4400816.22767,474847.206284
4400817.4261,474847.220777
4400818.6471,474847.231489
4400819.83551,474847.256086
4400821.03023,474847.270709
4400822.2255,474847.290331
4400823.39752,474847.290032
4400824.5288,474847.306447
4400826.04093,474847.326536
4400827.06898,474847.345611
4400828.23826,474847.390418
4400829.46672,474847.387306
4400830.62237,474847.415507
4400831.69059,474847.423149
4400832.71225,474847.47247
4400833.78015,474847.637729
4400835.05239,474848.098909
4400835.85101,474848.756702
4400836.55798,474849.551254
4400836.979,474850.564309
4400837.4753,474851.468533
4400838.03964,474852.321868
4400838.69292,474853.188343
4400839.6495,474853.735292
4400840.64177,474853.948131
4400841.77719,474853.884606
4400842.75262,474853.365975
4400843.58591,474852.698825
4400844.06594,474851.734982
4400844.42165,474850.721333
4400844.03767,474849.468546
4400843.74653,474848.390815
4400842.95328,474847.28217
4400842.10712,474846.738438
4400841.16283,474846.393264
4400840.13039,474846.24454
4400838.984,474846.212513
4400837.93637,474846.128985
4400836.84729,474846.108283
4400835.70591,474846.013311
4400834.53389,474845.956787
4400833.46755,474845.882621
4400832.40177,474845.861424
4400830.79606,474845.950247
4400829.70161,474845.872704
4400828.50817,474845.859941
4400827.49782,474845.859342
4400826.33168,474845.757578
4400825.28729,474845.759009
4400824.22641,474845.766383
4400822.93214,474845.759285
4400821.87771,474845.662028
4400820.77699,474845.636577
4400819.66462,474845.609516
4400818.54742,474845.588722
4400817.44498,474845.521718
4400816.33618,474845.478679
4400815.23407,474845.425953
4400814.14324,474845.372122
4400813.05894,474845.245642
4400811.98093,474845.177576
4400810.90512,474845.113657
4400809.83577,474845.053043
4400808.74539,474844.975942
4400807.67328,474844.912892
4400806.60076,474844.858693
4400805.52456,474844.801341
4400804.3274,474844.795418
4400803.23255,474844.730152
4400802.12545,474844.673126
4400801.02443,474844.625115
4400799.90786,474844.582764
4400798.78834,474844.533693
4400797.6851,474844.488388
4400796.49458,474844.319013
4400795.33433,474844.282658
4400794.22638,474844.204642
4400793.11861,474844.12834
4400792.01122,474844.048185
4400790.83691,474844.010927
4400789.71958,474843.919032
4400788.59594,474843.830542
4400787.4695,474843.749325
4400786.27914,474843.700878
4400785.14679,474843.618784
4400784.01725,474843.523137
4400782.73481,474843.520503
4400781.59112,474843.452935
4400780.45299,474843.383387
4400779.29245,474843.323759
4400778.15856,474843.258364
4400777.00352,474843.212032
4400775.85485,474843.141021
4400774.72465,474843.079494
4400773.5771,474843.007773
4400772.41486,474842.956134
4400771.26412,474842.898394
4400770.12246,474842.834402
4400768.97207,474842.780375
4400767.82494,474842.689809
4400766.66862,474842.640903
4400765.52804,474842.585195
4400764.38078,474842.53589
4400763.22833,474842.491136
4400762.0798,474842.434688
4400760.9294,474842.382232
4400759.87714,474842.302542
4400758.71428,474842.270747
4400757.56595,474842.210445
4400756.42053,474842.163858
4400755.27952,474842.126852
4400754.13422,474842.100682
4400752.99617,474842.06497
4400751.87332,474842.018743
4400750.75025,474841.983081
4400749.6253,474841.953266
4400748.50334,474841.91932
4400747.39194,474841.878699
4400746.24036,474841.848082
4400745.12334,474841.827716
4400744.01181,474841.827785
4400742.90466,474841.787605
4400741.82522,474841.758082
4400740.72158,474841.720627
4400739.67522,474841.700207
4400738.6578,474841.658466
4400737.50805,474841.634852
4400736.39868,474841.595093
4400735.29869,474841.572499
4400734.03333,474841.548363
4400732.98869,474841.510673
4400731.90621,474841.509408
4400730.82446,474841.452037
4400729.77302,474841.402474
4400728.67882,474841.249261
