4400785.03412,474854.743769
4400784.97007,474855.263963
4400784.88541,474855.812643
4400784.79845,474856.382589
4400784.94905,474856.938322
4400784.87476,474857.650653
4400784.80706,474858.213381
4400784.90852,474858.751535
4400784.84178,474859.247877
4400784.78897,474859.784526
4400784.74365,474860.350183
4400784.68091,474860.924777
4400784.68826,474861.447917
4400784.63608,474862.071659
4400784.59956,474862.718153
4400784.55174,474863.369893
4400784.49376,474864.014461
4400784.51542,474864.687701
4400784.48465,474865.326504
4400784.43282,474865.958671
4400784.37783,474866.597681
4400784.33333,474867.250573
4400784.31949,474867.918986
4400784.27293,474868.578868
4400784.24429,474869.079475
4400784.18838,474869.939778
4400784.15022,474870.464625
4400784.11092,474870.998606
4400784.10004,474871.554239
4400784.06404,474872.098367
4400784.02429,474872.654619
4400783.9628,474873.414963
4400783.92134,474873.985058
4400783.88486,474874.564022
4400783.83921,474875.171652
4400783.78033,474875.754825
4400783.73238,474876.332466
4400783.68257,474876.912956
4400783.64254,474877.501902
4400783.59955,474878.088982
4400783.54269,474878.677302
4400783.505,474879.284958
4400783.4452,474879.863988
4400783.38874,474880.441744
4400783.31945,474881.208916
4400783.26208,474881.784384
4400783.20382,474882.345715
4400783.17209,474882.943112
4400783.10772,474883.507136
4400783.03987,474884.059726
4400782.97946,474884.59992
4400782.9211,474885.137266
4400782.84904,474885.679848
4400782.78678,474886.220036
4400782.71522,474886.776755
4400782.65343,474887.287248
4400782.59591,474887.792901
4400782.50139,474888.471044
4400782.42929,474888.967368
4400782.36727,474889.604071
4400782.31033,474890.105157
4400782.20407,474890.694029
4400782.10587,474891.252088
4400782.01624,474891.79133
4400781.90638,474892.295669
4400781.72799,474892.768946
4400781.50554,474893.309895
4400781.26794,474893.791258
4400780.99681,474894.227824
4400780.60003,474894.625717
4400780.14207,474895.006419
4400779.73691,474895.306342
4400779.29376,474895.570877
4400778.81117,474895.735628
4400778.30014,474895.941404
4400777.75207,474896.103656
4400777.16729,474896.238233
4400776.63904,474896.277909
4400776.10832,474896.340135
4400775.41315,474896.404678
4400774.82205,474896.432156
4400774.21207,474896.410172
4400773.57631,474896.406237
4400772.91889,474896.407227
4400772.23021,474896.408687
4400771.70656,474896.402833
4400771.17219,474896.393376
4400770.56234,474896.327419
4400770.00264,474896.313595
4400769.43811,474896.307751
4400768.86361,474896.293593
4400768.28616,474896.279283
4400767.69648,474896.270501
4400767.10332,474896.249144
4400766.46729,474896.157831
4400765.87492,474896.125055
4400765.27549,474896.098965
4400764.0571,474895.62683
4400763.43311,474895.588667
4400762.82747,474895.538572
4400762.16593,474895.497859
4400761.5541,474895.473585
4400760.91476,474895.434516
4400759.88391,474895.366896
4400759.23918,474895.334234
4400758.5874,474895.310543
4400757.94666,474895.245628
4400757.31287,474895.207005
4400756.65922,474895.187876
4400755.57113,474895.144769
4400754.91823,474895.121503
4400754.25426,474895.092062
4400753.60339,474895.069659
4400752.95181,474895.039544
4400752.2972,474894.975439
4400751.18719,474894.903849
4400750.54493,474894.853205
4400749.88479,474894.838767
4400749.21661,474894.791893
4400748.55623,474894.739192
4400747.90495,474894.730636
4400746.80785,474894.672509
4400746.15713,474894.6601
4400745.51574,474894.625307
4400744.86162,474894.580478
4400744.21153,474894.547656
4400743.569,474894.522139
4400742.50276,474894.47382
4400741.86898,474894.429915
4400741.26899,474894.403824
4400740.62818,474894.363321
4400740.01668,474894.351184
4400739.37851,474894.349668
4400738.34746,474894.286473
4400737.74618,474894.261662
4400737.13569,474894.222116
4400736.52721,474894.193142
4400735.90927,474894.171989
4400735.30653,474894.137465
4400734.30398,474894.073649
4400733.70249,474894.053407
4400733.0981,474894.01902
4400732.51845,474893.99685
4400731.93061,474893.98993
4400731.33833,474893.982996
4400730.33131,474893.924591
4400729.72913,474893.892496
4400729.15106,474893.896601
4400728.56477,474893.868556
4400728.00676,474893.848027
4400727.40577,474893.845062
4400726.43903,474893.801352
4400725.86464,474893.75607
4400725.29642,474893.744788
4400724.7088,474893.727303
4400724.13301,474893.714569
4400723.54007,474893.68179
4400722.57118,474893.675194
4400721.98812,474893.676428
4400721.41339,474893.677831
4400720.83317,474893.659943
4400720.25281,474893.63106
4400719.68205,474893.602923
4400718.7077,474893.568325
4400718.13946,474893.563325
4400717.55868,474893.548861
4400716.99647,474893.509473
4400716.42298,474893.47119
4400715.87588,474893.451268
4400714.99475,474893.305184
4400714.50241,474893.169937
4400714.00597,474893.046385
4400713.5086,474892.863293
4400712.90586,474892.605472
4400712.28489,474892.38
4400711.69647,474892.098525
4400711.11056,474891.841901
4400710.50534,474891.660883
4400709.89061,474891.50739
4400709.28986,474891.431753
4400708.70815,474891.418571
4400708.18127,474891.494088
4400707.64295,474891.616397
4400707.16975,474891.794314
4400706.4318,474892.212653
4400706.02625,474892.574684
4400705.71639,474893.088797
4400705.43101,474893.587142
4400704.86581,474894.065725
4400704.96552,474894.574467
4400704.88795,474895.100476
4400704.87598,474895.652113
4400704.93129,474896.216391
4400705.05632,474896.785895
4400705.54443,474896.915131
4400705.81815,474897.437577
4400706.18396,474897.913066
4400706.62553,474898.357822
4400707.13911,474898.727571
4400707.92415,474898.617205
4400708.5381,474898.786686
4400709.15864,474898.861673
4400709.78399,474898.824027
4400710.63249,474898.142919
4400711.63782,474897.415493
4400712.19086,474897.035955
4400712.73166,474896.662516
4400713.27711,474896.337778
4400713.84086,474896.075634
4400714.41709,474895.841087
4400714.99864,474895.623404
4400715.61204,474895.449371
4400716.21362,474895.382522
4400716.87609,474895.30802
4400717.53787,474895.27235
4400718.05417,474895.267043
4400718.57467,474895.275742
4400719.08094,474895.223858
4400719.63898,474895.178996
4400720.18471,474895.165077
4400720.74748,474895.145359
4400721.3185,474895.145942
4400721.8931,474895.187512
4400722.49066,474895.218735
4400723.48871,474895.245986
4400724.10045,474895.297958
4400724.70044,474895.323192
4400725.33195,474895.325401
4400725.92585,474895.344762
4400726.54482,474895.333366
4400727.56922,474895.338145
4400728.18383,474895.360001
4400728.79197,474895.381978
4400729.39605,474895.399231
4400730.00397,474895.430916
4400730.6272,474895.474359
4400731.63444,474895.520914
4400732.2187,474895.548524
4400732.80399,474895.54173
4400733.41377,474895.571993
4400734.01533,474895.623646
4400734.61328,474895.652015
4400735.6084,474895.670261
4400736.21222,474895.711356
4400736.79969,474895.774099
4400737.38212,474895.794565
4400737.97644,474895.800221
4400738.59813,474895.805966
4400739.77703,474895.853511
4400740.37419,474895.893299
4400740.99552,474895.897473
4400741.6043,474895.893183
4400742.21174,474895.902451
4400742.81612,474895.941121
4400743.72112,474895.96978
4400744.33742,474895.985217
4400744.94293,474896.019749
4400745.54786,474896.059848
4400746.14945,474896.102506
4400746.75183,474896.132746
4400747.55854,474896.184784
4400748.1949,474896.228698
4400748.78835,474896.274042
4400749.38007,474896.339797
4400749.96606,474896.401678
4400750.54854,474896.461549
4400751.50667,474896.538211
4400752.1219,474896.597332
4400752.68977,474896.657012
4400753.25153,474896.718101
4400753.80663,474896.78088
4400754.35969,474896.847365
4400755.27424,474896.955151
4400755.87157,474897.00008
4400756.41222,474897.06938
4400756.9494,474897.123534
4400757.48312,474897.1644
4400758.01423,474897.20954
4400758.90434,474897.265991
4400759.49125,474897.219653
4400760.02647,474897.252671
4400760.56221,474897.293829
4400761.09707,474897.32399
4400761.63771,474897.340749
4400762.5475,474897.377705
4400763.15183,474897.317433
4400763.69987,474897.334217
4400764.25473,474897.356591
4400764.81181,474897.379686
4400765.37386,474897.410222
4400766.31339,474897.45941
4400766.9326,474897.433738
4400767.50409,474897.459593
4400768.08226,474897.483756
4400768.66079,474897.506922
4400769.24007,474897.531232
4400770.20705,474897.55581
4400770.82396,474897.553688
4400771.37768,474897.58748
