4119561.80911,550583.76752
4119561.88485,550584.278704
4119562.14771,550584.726647
4119562.42487,550585.185446
4119562.69715,550585.631705
4119562.99424,550586.115227
4119563.27316,550586.558341
4119563.56435,550587.013211
4119563.85675,550587.454026
4119564.1568,550587.936938
4119564.43945,550588.387127
4119564.71092,550588.822153
4119565.00615,550589.301841
4119565.2703,550589.750219
4119565.56411,550590.23997
4119565.83233,550590.688028
4119566.10373,550591.142574
4119566.37561,550591.584843
4119566.6685,550592.076374
4119566.95147,550592.547706
4119567.21565,550592.999929
4119567.48784,550593.462159
4119567.77212,550593.935553
4119568.05443,550594.421233
4119568.33041,550594.898966
4119568.60796,550595.360572
4119568.86767,550595.807794
4119569.14616,550596.271907
4119569.43012,550596.755507
4119569.69657,550597.216292
4119569.97886,550597.696501
4119570.2602,550598.174497
4119570.53186,550598.640278
4119570.81375,550599.117384
4119571.08858,550599.588174
4119571.34804,550600.055507
4119571.60512,550600.495055
4119571.85812,550600.933445
4119572.1392,550601.4283
4119572.39385,550601.86387
4119572.68682,550602.369743
4119572.92983,550602.807158
4119573.21084,550603.290331
4119573.46827,550603.757972
4119573.72131,550604.203163
4119573.99755,550604.693019
4119574.26703,550605.165468
4119574.53227,550605.640899
4119574.80102,550606.114386
4119575.04944,550606.559457
4119575.31943,550607.025544
4119575.58858,550607.505239
4119575.9009,550608.059349
4119576.1791,550608.537364
4119576.43742,550609.000267
4119576.7146,550609.462022
4119576.98492,550609.919234
4119577.24801,550610.376194
4119577.50345,550610.819448
4119577.78405,550611.297152
4119578.05682,550611.76263
4119578.34152,550612.245485
4119578.6081,550612.697396
4119578.87183,550613.13646
4119579.15178,550613.597754
4119579.42654,550614.056862
4119579.69376,550614.492356
4119580.01387,550615.019506
4119580.28835,550615.462645
4119580.5713,550615.931758
4119580.83607,550616.358986
4119581.11145,550616.797535
4119581.38554,550617.237867
4119581.64097,550617.680086
4119581.9284,550618.154939
4119582.19133,550618.583804
4119582.48098,550619.059974
4119582.74246,550619.494023
4119583.0276,550619.956173
4119583.30592,550620.423835
4119583.5658,550620.867506
4119583.82771,550621.31072
4119584.10543,550621.801454
4119584.36984,550622.261362
4119584.68321,550622.805853
4119584.94515,550623.316496
4119585.22959,550623.8168
4119585.50207,550624.296031
4119585.7527,550624.740052
4119585.99903,550625.175228
4119586.27953,550625.666536
4119586.53146,550626.11188
4119586.77817,550626.549419
4119587.03187,550627.041184
4119587.26712,550627.541488
4119587.41299,550628.028136
4119587.55367,550628.513632
4119587.57447,550629.051604
4119587.58366,550629.563178
4119587.43968,550630.065028
4119587.29779,550630.575146
4119587.02065,550631.041423
4119586.74617,550631.519217
4119586.36577,550631.847858
4119586.0012,550632.194739
4119585.55485,550632.535606
4119585.05732,550632.696972
4119584.60691,550632.914689
4119584.09482,550633.114441
4119583.61836,550633.335716
4119583.1151,550633.558927
4119582.62737,550633.842966
4119582.11041,550634.094206
4119581.70395,550634.395057
4119581.24867,550634.633061
4119580.76651,550634.890746
4119580.34597,550635.217707
4119579.86251,550635.50453
4119579.42347,550635.767574
4119578.96279,550636.091672
4119578.49953,550636.385619
4119577.99457,550636.695344
4119577.55029,550636.978974
4119577.07286,550637.285723
4119576.61053,550637.550831
4119576.14321,550637.847169
4119575.69492,550638.139399
4119575.24371,550638.378858
4119574.79536,550638.66133
4119574.3029,550638.92795
4119573.87498,550639.196694
4119573.39271,550639.496523
4119572.91498,550639.751964
4119572.48484,550640.019983
4119572.03407,550640.26979
4119571.59468,550640.536978
4119571.14706,550640.787801
4119570.71615,550641.051832
4119570.26614,550641.305184
4119569.81531,550641.574954
4119569.35755,550641.83131
4119568.84193,550642.059623
4119568.36983,550642.267416
4119567.84552,550642.40425
4119567.31464,550642.585781
4119566.76202,550642.749107
4119566.26074,550642.809354
4119565.76542,550642.90875
4119565.27077,550642.995721
4119564.76824,550643.063813
4119564.26689,550643.052047
4119563.75629,550643.069468
4119563.17075,550643.078616
4119562.64581,550643.017012
4119562.12631,550642.96972
4119561.59268,550642.910239
4119561.06702,550642.822171
4119560.49874,550642.717798
4119560.01261,550642.593855
4119559.50271,550642.420815
4119558.98496,550642.233626
4119558.5451,550641.993474
4119558.10135,550641.750536
4119557.66983,550641.48283
4119557.27726,550641.142137
4119556.8627,550640.803942
4119556.47407,550640.442227
4119556.19212,550640.018947
4119555.87878,550639.600441
4119555.59573,550639.17835
4119555.37936,550638.712828
4119555.13093,550638.265686
4119554.84541,550637.771154
4119554.5819,550637.306507
4119554.2864,550636.84294
4119554.03284,550636.404702
4119553.7772,550635.957899
4119553.48928,550635.524156
4119553.22412,550635.09279
4119552.88603,550634.588371
4119552.5975,550634.145316
4119552.31366,550633.683305
4119552.0092,550633.236205
4119551.70455,550632.819863
4119551.43357,550632.343727
4119551.14754,550631.884982
4119550.89073,550631.429906
4119550.55842,550630.992881
4119550.32003,550630.524681
4119550.13352,550629.982381
4119549.87171,550629.525709
4119549.60843,550629.099949
4119549.35978,550628.585676
4119549.09247,550628.135099
4119548.82874,550627.696625
4119548.59255,550627.225898
4119548.32856,550626.773822
4119548.05375,550626.30732
4119547.79471,550625.816916
4119547.51353,550625.337144
4119547.24676,550624.884641
4119547.00465,550624.442932
4119546.72101,550623.951493
4119546.45552,550623.497504
4119546.18341,550623.017381
4119545.91224,550622.541541
4119545.63456,550622.058495
4119545.34773,550621.56042
4119545.06855,550621.073095
4119544.78944,550620.59745
4119544.52729,550620.14418
4119544.24624,550619.654352
4119543.96614,550619.168066
4119543.68368,550618.689337
4119543.40135,550618.202325
4119543.12055,550617.72329
4119542.83491,550617.238221
4119542.57002,550616.790142
4119542.30045,550616.334107
4119542.02101,550615.86497
4119541.74175,550615.396129
4119541.4606,550614.919017
4119541.13372,550614.372535
4119540.86579,550613.911166
4119540.59265,550613.444061
4119540.331,550612.983098
4119540.07765,550612.547223
4119539.82449,550612.114452
4119539.55738,550611.635186
4119539.27683,550611.136038
4119539.00698,550610.663886
4119538.76009,550610.226198
4119538.49938,550609.766264
4119538.2239,550609.280394
4119537.95091,550608.777799
4119537.66659,550608.266696
4119537.37524,550607.753566
4119537.09563,550607.256482
4119536.83455,550606.797438
4119536.56469,550606.322328
4119536.29668,550605.849277
4119536.02074,550605.408363
4119535.75894,550604.953019
4119535.47691,550604.514654
4119535.18608,550604.027546
4119534.91845,550603.584806
4119534.63138,550603.138487
4119534.36189,550602.695463
4119534.09748,550602.266603
4119533.81277,550601.782415
4119533.53887,550601.34341
4119533.25469,550600.885835
4119533.01279,550600.447968
4119532.73618,550599.988868
4119532.46782,550599.517594
4119532.19615,550599.050184
4119531.92935,550598.592504
4119531.68371,550598.147414
4119531.40815,550597.647939
4119531.18554,550597.159532
4119530.94123,550596.690035
4119530.71958,550596.237702
4119530.50251,550595.777505
4119530.30504,550595.288798
4119530.20997,550594.791786
4119530.13597,550594.293907
4119530.20655,550593.763661
4119530.28057,550593.220087
4119530.407,550592.720853
4119530.72324,550592.299736
4119530.97666,550591.856668
4119531.29822,550591.397516
4119531.61604,550590.993099
4119531.98771,550590.595159
4119532.46987,550590.122176
4119532.91324,550589.717446
4119533.29625,550589.391747
4119533.68965,550589.071753
4119534.0968,550588.762766
4119534.50102,550588.458972
4119534.98766,550588.116236
4119535.47273,550587.788592
4119535.9188,550588.018359
4119536.39936,550587.770592
4119536.88609,550587.534322
4119537.36528,550587.305787
4119537.82632,550587.042168
4119538.29334,550586.787829
4119538.95145,550586.485316
4119539.48177,550586.211225
4119539.9328,550585.973692
4119540.40316,550585.721698
4119540.89874,550585.450774
4119541.42123,550585.166231
4119541.95917,550584.866956
4119542.40235,550584.616605
4119542.84774,550584.362396
4119543.30162,550584.106953
4119543.76288,550583.848213
4119544.22578,550583.584879
4119544.68518,550583.325115
4119545.14734,550583.061785
4119545.60728,550582.798616
4119546.06115,550582.540956
4119546.51206,550582.283609
4119546.96168,550582.026713
4119547.41724,550581.772591
4119547.87609,550581.513422
4119548.33048,550581.251174
4119548.78895,550580.989198
4119549.25516,550580.722739
4119549.721,550580.457465
4119550.18774,550580.187454
4119550.65595,550579.916842
4119551.12396,550579.643127
4119551.58922,550579.371942
4119552.05704,550579.098671
4119552.52891,550578.820349
4119553.00076,550578.539217
4119553.46969,550578.2652
4119553.93885,550577.997688
4119554.40134,550577.728443
4119554.8649,550577.452092
4119555.32497,550577.181087
4119555.78193,550576.914092
4119556.29391,550576.602997
4119556.77345,550576.309398
4119557.25741,550576.012963
4119557.70192,550575.736875
4119558.13754,550575.456258
4119558.57589,550575.171335
4119558.97572,550574.843614
4119558.49779,550574.666976
4119558.01903,550574.475556
4119560.03005,550573.799072
